Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
1881,0.0,242477.22127055013,36587.417558926754,5129627.957334315,9576505.101538338,17012.936258873106
1884,0.0,242862.3678991067,36676.41553899965,5113125.714130061,9548177.83589599,15992.3541785041
1887,0.0,242867.17370959008,36761.30947182831,5096468.448965357,9519163.635814909,16646.248777216788
1890,0.0,242899.3999136227,36729.65653919555,5078421.830907782,9490380.723180234,16938.647114909807
1893,0.0,242900.80925287685,36802.41126790306,5060384.110351234,9459449.069151454,16375.427595873385
1896,0.0,242837.98075876455,36738.05991992088,5042708.180937329,9427163.77011718,16023.15146295929
1899,0.0,243252.25494052566,36730.96649241635,5024899.055252207,9395039.404935088,14696.29163214963
1902,0.0,243561.7832462517,36711.81821612092,5006713.67264894,9363780.991242427,14721.8433786868
1905,0.0,244043.87847304498,36780.76105754703,4987678.787894184,9331386.744763434,16137.59722288002
1908,0.0,244253.6899425119,36844.70018783327,4968255.563587455,9297403.435495207,16000.392684252321
1911,0.0,244507.85808837588,36891.72829568498,4950154.799400337,9263075.290895786,17623.136714646687
1914,0.0,244547.02394608138,36857.68711816398,4930775.044217257,9229905.873739395,18946.260866344062
1917,0.0,244900.55994253262,36903.42040448744,4911977.83476193,9195795.56382037,18677.339029213952
1920,0.0,245055.44935781666,36985.85043756026,4892526.7579296995,9161095.133535907,16853.116880279176
1923,0.0,245229.1303126396,36965.45826687625,4872235.259043258,9126921.890166815,15976.531322017716
1926,0.0,245716.8154533954,36939.586423825385,4853710.197713049,9092501.138016053,15126.417347081246
1929,0.0,245704.13708489362,36935.81308585501,4834089.453916919,9057602.984843835,14476.966791642739
1932,0.0,246139.04251538732,36870.34265075088,4814617.2512226645,9022556.382609863,16058.404167107044
1935,0.0,246474.62731843162,36881.00478508169,4795262.871327026,8987564.105120702,17617.955279096488
1938,0.0,246521.40458249004,36909.44318490039,4775535.347757585,8951347.326175928,18013.99598661795
1941,0.0,246714.17104042898,37039.95544888061,4755116.031864831,8916064.05267369,18291.93837627362
1944,0.0,246892.71209864644,37153.22751397683,4734879.605487081,8879801.76604455,17495.448409028988
1947,0.0,247630.70468857346,37210.20160243154,4715705.217568802,8843958.445874274,15560.618774064547
1950,0.0,248006.6293956014,37295.3519414374,4696035.901596913,8805364.767550644,15442.45296442194
1953,0.0,248361.30010343948,37337.49476215879,4675346.185332573,8768695.789505806,14932.183181582112
1956,0.0,248493.46519824665,37415.899190613025,4655213.825075062,8731412.184923388,12875.468440156114
1959,0.0,248777.08528490842,37531.69517221073,4635419.075045697,8694727.731210288,12349.49153703851
1962,0.0,249108.98933980573,37643.75562562009,4614898.460525284,8657245.057162305,13825.278400481373
1965,0.0,249419.39809531375,37725.01516089501,4592754.591759695,8619498.999383962,14414.700626972033
1968,0.0,250204.88787777637,37861.17092812322,4572739.815305818,8581025.51722893,14319.929109305365
1971,0.0,250865.1229052627,37988.35976633802,4552501.850868655,8542946.631413233,15325.198185764279
1974,0.0,251244.85276354203,38146.01917032405,4532367.344676973,8506527.790834328,15035.005825788432
1977,0.0,251469.70345057917,38292.3361451579,4512304.826584354,8470359.11599179,14019.370772758852
1980,0.0,251578.6414253894,38439.81208938846,4492387.31520376,8434345.875374924,13874.913399174584
1983,0.0,251690.6039978236,38657.67144809145,4472893.695517603,8396842.585649671,14176.467324226498
1986,0.0,251855.42216613545,38814.40961604337,4452971.463759866,8360135.8710937025,15074.536531807758
1989,0.0,252198.00061627565,38959.39739923664,4433377.475899206,8323292.933429148,15648.852275978728
1992,0.0,252470.7645321041,39225.73706900173,4413181.036414282,8286322.651876711,16367.276942929915
1995,0.0,253030.3924203373,39405.70442937759,4393638.935093481,8249503.361469353,15637.748204457503
1998,0.0,253409.24298114039,39518.54576250197,4374846.625003639,8214439.826682925,14089.889207744476
2001,0.0,253563.0467099551,39739.15336168808,4356025.21085372,8178023.365551111,14213.96428503029
2004,0.0,253684.55733996644,40007.84425206449,4336521.564992436,8142371.843008921,13650.024755513426
2007,0.0,254100.9765834887,40135.129807316014,4317529.934722792,8106639.357480174,13473.6618593778
2010,0.0,254121.87678140064,40300.94698199087,4297511.2305641,8071705.272669893,12258.125027335373
2013,0.0,254720.14849890774,40449.72743273436,4278847.747313433,8035724.930345076,12394.514870675517
2016,0.0,255169.05735158199,40732.59983969657,4259869.397058535,8000578.754128305,13628.066691893739
2019,0.0,255494.38582822902,41028.171069065975,4241375.6185864,7966014.98086267,14447.001950508202
2022,0.0,255720.03783429618,41340.47053322139,4222972.565268681,7932824.634993957,13722.055275368832
2025,0.0,256346.69871468487,41505.03111218726,4204726.340410966,7899674.812540794,14569.997996508828
2028,0.0,256508.34574288514,41673.39711829311,4186246.4306078195,7866314.799344606,13882.92548537748
2031,0.0,256882.51839254613,41867.167422399245,4167893.384816763,7833698.6851200275,14246.071190433384
2034,0.0,257168.03693153075,42025.34858336084,4150956.325925286,7801568.433268655,13431.049224806557
2037,0.0,257440.780768283,42329.04147781701,4132922.2954981523,7767785.450546231,13409.58458483193
2040,0.0,257752.9077607235,42604.39881971986,4115036.6273547783,7735817.556548063,13648.697507922694
2043,0.0,257761.30872612796,42832.077151130565,4097090.6541317618,7705479.384617223,14484.533719507155
2046,0.0,257910.28868968526,42962.69919607872,4079449.0400779685,7674651.420367043,13807.663879727055
2049,0.0,258143.85060133156,43247.99638365432,4061783.812653011,7644543.673772924,13704.69754220508
2052,0.0,258221.70046304836,43429.66038822631,4044632.378466904,7614159.940263559,14085.368197227137
2055,0.0,258349.3431130675,43791.46390301341,4026887.6517073223,7584203.34590539,13320.915226856989
2058,0.0,258864.83628206595,44057.64743570616,4009384.35642565,7554456.172318576,12564.905973784591
2061,0.0,259367.70540555706,44397.18902808406,3992546.046000503,7525531.908862475,12811.764628611072
2064,0.0,259905.34450094769,44571.2307372307,3975609.031808952,7496619.468051285,13930.24773566223
2067,0.0,260281.4956192361,44911.28908469371,3958575.8540372,7468057.543212235,14083.174590678213
2070,0.0,260495.97101454384,45175.13136200398,3942897.6020443114,7440003.934130184,14025.983664747877
2073,0.0,260864.14987143336,45458.969502679465,3926741.12128112,7413219.2626888715,14347.709779627354
2076,0.0,261172.43330389197,45767.14324408995,3910528.4908608133,7384383.696497666,13970.893044319582
2079,0.0,261664.2203004558,46046.9956290289,3893582.72573075,7357347.630049534,12877.59692089663
2082,0.0,261911.62023719095,46317.870163690204,3877503.2340590945,7331022.843031546,13363.354735244056
2085,0.0,262184.3835954629,46579.87595417425,3861366.618422608,7305017.154754896,15261.411582432189
2088,0.0,262623.9629227943,46896.830506336795,3845099.2647644,7278703.899445849,15552.851181973465
2091,0.0,262803.2608998065,47226.44351853288,3829739.625626583,7251703.436186558,14768.910199395625
2094,0.0,262862.6862547608,47487.17589906769,3815295.4720594096,7225185.777418564,14013.942170502834
2097,0.0,263346.61573713983,47777.09718998774,3800417.3752999296,7198403.456212297,13287.423934658977
2100,0.0,263516.1639444585,48031.66678873016,3785889.026121498,7171654.525685978,12201.765818463376
2103,0.0,263743.3174176874,48297.18489570332,3772637.392848575,7147452.567670766,13723.20833987138
2106,0.0,264000.7352336214,48458.12629765531,3758612.706618659,7123020.116685415,14100.583812792322
