Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
645,0.0,3128058.252728535,814552.7029512491,12455.999088605175,13424.919905674433,300.0
648,0.0,3102034.115659276,809679.775973315,12467.102336614844,13363.56152426318,398.3755427293882
651,0.0,3076192.7352050603,804864.9216074875,12508.251931882147,13341.768304997371,233.7091689886787
654,0.0,3050845.4001622004,800140.4087452611,12562.90771323791,13340.756206148384,134.247523645014
657,0.0,3025231.746875844,795050.7333600605,12646.347174850784,13330.300418403724,0.0
660,0.0,2999435.421851671,790059.0419430053,12645.048448291167,13313.488976048742,0.0
663,0.0,2973981.9381038053,785182.0401232913,12694.51552589935,13258.289565688516,0.0
666,0.0,2949281.823814786,780312.5821537559,12755.43629851355,13230.62721188783,0.0
669,0.0,2925078.329878658,775636.5077253754,12729.828140131467,13246.612615843325,150.0
672,0.0,2900648.131572649,771050.8106791608,12773.833094580754,13184.377981901056,150.0
675,0.0,2876651.341017956,766409.2484809563,12870.316302126488,13071.768977396896,150.0
678,0.0,2852475.2203357546,761839.5028233535,12958.703506581136,13027.095247008234,300.0
681,0.0,2827561.012397797,757133.3434516657,13074.183636101876,13033.437000829615,199.70894898865697
684,0.0,2803967.9888209305,752424.9661992514,13094.179885570156,12944.027344361639,58.7035632619768
687,0.0,2781072.8400313016,747921.6865903256,13075.31994097192,12915.946121916224,0.0
690,0.0,2757963.7148885345,743358.9444899545,13083.808725563209,12899.37179665915,0.0
693,0.0,2734809.4840025194,738816.2119274859,13168.453451485602,12909.090177560838,0.0
696,0.0,2711976.760578069,734493.5570980255,13157.299062566068,12874.120426616304,0.0
699,0.0,2689516.424578006,729889.9100858909,13131.867029964193,12881.949754521984,0.0
702,0.0,2666650.939185025,725139.0562556749,13191.139369405733,12897.265954282579,150.0
705,0.0,2643589.760210801,720618.8569772603,13284.58583207514,12879.560432508923,300.0
708,0.0,2620997.840094352,716116.8397747277,13370.181308666823,12868.254060602838,300.0
711,0.0,2598857.5645416463,711614.4429727265,13472.5391783304,12885.423070816552,300.0
714,0.0,2577563.770942468,707385.5768182264,13577.003830871941,12957.143862948204,217.56366407983737
717,0.0,2556560.5605174885,703160.9809492705,13702.278955243935,13010.283037790638,39.98459632483716
720,0.0,2534963.9162420323,698487.045063515,13733.462028856922,12998.6554464621,150.0
723,0.0,2513767.005773568,694007.6411458894,13844.312929128959,13008.967638222788,91.20867849951809
726,0.0,2493306.4030963485,689538.1173647887,13980.476491576139,13051.684500350288,0.0
729,0.0,2472312.0877513513,685219.1446265033,14121.257951180804,13065.07765968012,0.0
732,0.0,2451241.9940653825,680987.4255955792,14178.235798355558,13158.222611180625,0.0
735,0.0,2431263.629116327,676600.5871276692,14270.455084206538,13199.58805916645,0.0
738,0.0,2411482.8478514105,672218.1713595153,14412.553609664414,13235.451655911173,0.0
741,0.0,2391173.533611756,667736.7742086826,14564.45741609424,13264.38623006238,150.0
