Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
123,0.0,12804598.344144244,1321202.9086545373,44793.9652755449,654813.7592923786,3323.7518054032707
126,0.0,12755423.097684406,1317270.2062350959,44536.57691526985,652446.9570733423,3633.614607533332
129,0.0,12704846.161817152,1313317.3981934218,44349.411909013535,650344.2929039007,3437.3457974315775
132,0.0,12655658.881056251,1309030.7285622042,44109.66170595503,648214.5481710773,3133.8699472688977
135,0.0,12605569.239916272,1304784.474642836,43901.087190664315,645752.5617407889,3705.602325693908
138,0.0,12556114.313473012,1300117.863996714,43704.17763714977,643492.0658833918,3986.638781694802
141,0.0,12506128.366973393,1295653.123405036,43453.37912852243,641057.9394375375,3971.1458973987965
144,0.0,12456011.075269163,1291466.7335891507,43145.41010985091,638852.2110055094,3828.354616705439
147,0.0,12405663.702166887,1287065.1011144645,42879.60963823019,636623.6309592841,4157.2497237773805
150,0.0,12354151.901154399,1283003.242013893,42655.384352536275,634210.8372950738,3797.304542155884
153,0.0,12301261.845036402,1278724.9309605267,42491.21822508672,631880.0660240405,3685.0387988276875
156,0.0,12248372.115505513,1274461.9529495863,42228.14459816711,629345.2330318585,3850.9425982203793
159,0.0,12195512.947881978,1270119.4139376373,41996.97679228919,627196.4282652597,3726.9347541311104
162,0.0,12142143.645815343,1266286.3474945675,41776.9910349387,624993.8619399173,3128.0989887398996
165,0.0,12088316.031703152,1262161.7285131277,41562.337909926966,622503.8081575909,3387.3698412406065
168,0.0,12034890.482552819,1257860.0307997186,41381.91460559684,620250.7433029199,3148.3366122320776
171,0.0,11981665.029651243,1253741.6479891525,41273.29062689973,618263.0624358413,2712.8796437428027
174,0.0,11927461.11186374,1249458.832765013,41102.81742601462,616046.8353229447,2547.750979646089
177,0.0,11881656.959075727,1245273.8353820005,40880.0654106142,613557.6513423687,3224.9309276375234
180,0.0,11854340.931033637,1240874.1220852016,40739.89967588523,611290.7069719997,3643.5954849490668
183,0.0,11799510.832119554,1236459.9814283708,40631.99975853435,609144.1827173366,3699.7878818666713
186,0.0,11743391.76366586,1231876.2326161643,40395.370728029535,607272.6803823819,3809.5766752436193
189,0.0,11688276.92203338,1226995.277128564,40218.807508748534,605165.9243419246,3700.4347970326608
192,0.0,11631872.421387468,1223089.799041042,40044.391333088875,603062.2434329465,3900.0
195,0.0,11576209.622780722,1218675.7717987294,39905.20089515016,601205.6672565078,4085.809212189306
198,0.0,11519708.861509552,1214247.413494221,39747.591034730125,599306.404516448,4254.194988572861
201,0.0,11464007.96649782,1209669.5312288562,39646.70593675302,597408.060361882,4133.288891058089
204,0.0,11405899.535365025,1204907.8853116015,39599.870871600164,595558.7948894722,3314.056195692511
207,0.0,11347564.501890767,1200294.0979886558,39473.0430309526,593646.0654332817,3454.9166542938638
210,0.0,11290637.495813292,1195555.0775407567,39303.29800177981,591945.5468896837,3509.4270399804136
213,0.0,11231542.989286846,1190980.282683551,39264.69560961798,589843.6863131889,3066.477106572924
216,0.0,11172705.839516692,1186413.6842917711,39109.066276892605,587561.8892644612,3300.0
219,0.0,11114520.499761246,1181903.333964773,39074.857011007174,585395.103894396,3669.615686136529
222,0.0,11057410.916072775,1177621.9470142287,39292.62912246538,583423.3602360878,3572.0464223033773
225,0.0,10999414.891721616,1173169.297829378,39234.263449960126,581525.7028202331,2993.728959306766
228,0.0,10940466.871569157,1168968.3794126913,39121.48698088191,579605.2938653552,3150.0
231,0.0,10881711.16044449,1164601.1904278523,38975.069928838275,577498.6518407869,3683.0378835535994
234,0.0,10822193.450923858,1159960.9759518364,38952.94938943331,575390.543162174,3488.5098842377774
237,0.0,10763530.225865584,1155336.567973237,38915.981087122374,573210.9067404955,2963.230184048839
240,0.0,10704018.745971855,1150945.9545464371,38802.57742106049,571392.9432978199,2644.5964823302597
243,0.0,10645934.143811855,1146341.0919101061,38589.70013189607,569331.9387816602,2929.5059851242395
246,0.0,10587174.706051182,1142078.768413017,38499.096469770295,567411.7358798416,2815.0982417442997
249,0.0,10528089.625991037,1137575.045759979,38397.82981832615,565749.9005262217,3450.0
252,0.0,10469474.965901576,1132973.0149025915,38341.120073628495,563919.5022560002,3600.1318482427396
255,0.0,10410117.122045442,1128679.1090194453,38261.15422493737,561885.12309067,3345.3213777249275
258,0.0,10352722.891539477,1124109.4068241878,38181.42052027145,560217.2417126775,3185.782272131012
261,0.0,10293838.98015346,1119904.312799393,38082.082435156335,558440.8895673149,3500.031995868171
264,0.0,10234946.337640414,1115483.2220252214,37987.82459606124,556684.00338477,2618.662516849548
267,0.0,10176704.60623116,1110928.6209524665,37928.40706705085,554855.0201647258,2807.2990262047856
270,0.0,10118612.974339424,1106347.7358138082,37803.354423837955,552963.3183359301,3114.106273492671
273,0.0,10060876.031412024,1101775.537356608,37729.894630009425,551280.997138645,3097.8881379152085
276,0.0,10002503.61087542,1097243.5201756223,37578.93534475331,549796.373754378,3168.9247273329643
279,0.0,9943055.037180565,1092659.798670237,37502.33413421478,548483.3548370581,2447.1030714647254
282,0.0,9884842.400857976,1088579.0487960016,37434.7420674947,546721.6999290234,2351.8336648419654
285,0.0,9826258.70849998,1084056.2965995206,37409.06266707138,545039.0849654379,2246.0340896055495
288,0.0,9766876.795373628,1079226.2323500968,37279.03177409614,543538.6371629959,2306.969489301925
291,0.0,9708827.467413114,1074667.1248859079,37226.71147695834,541666.2088683366,1885.0380384377027
294,0.0,9651363.670359286,1070166.4713723776,37232.900193504276,539884.4508962026,1800.0
297,0.0,9594330.804573955,1065704.838252183,37262.918381226424,538078.0575174869,1454.4804989429122
300,0.0,9536603.10484755,1061077.915009346,37285.60512861559,536386.8562362324,1537.181163879814
303,0.0,9478219.666013971,1056583.481001186,37305.2621636761,534771.3302534416,1744.6032553652954
306,0.0,9421327.047980605,1052138.6551638439,37424.77080361444,533295.0590534515,2288.4812569822466
309,0.0,9364988.550232146,1047929.8908287905,37423.8334253569,531491.0073245052,2287.861579549619
312,0.0,9308011.375952354,1043627.7204755301,37264.11447350073,529785.8509121926,2102.845223625683
315,0.0,9251193.015143387,1039291.3018395246,37280.460948617736,528261.3029442462,1950.0
318,0.0,9193578.202361153,1035104.3781289774,37364.552074995845,526633.1175980595,1866.6543240938704
321,0.0,9136656.797117705,1030588.0185589334,37386.098442398456,524954.225017888,2100.0
324,0.0,9079349.353575379,1026145.3145344586,37423.681210412266,523349.27192160103,2036.5476103269248
327,0.0,9022355.93876651,1021443.0296600729,37520.325828785535,521863.2824705653,2642.392441515488
330,0.0,8966198.8896576,1017151.2560912834,37602.80727551719,520463.6316168784,2700.0
333,0.0,8911377.077626599,1012795.145380628,37701.43704581195,518952.08314050944,2426.2469419085883
336,0.0,8856475.043272244,1008530.4387795895,37788.40882139351,517451.6603429866,1843.668550528599
339,0.0,8800838.225811021,1004544.7172223589,37867.91324589474,515972.5978232928,1947.0964045831668
342,0.0,8744858.90802009,1004820.6426944903,38005.969207124406,514520.8297811332,1953.5754876287897
345,0.0,8688690.80365303,998721.638603844,38089.790923978544,512986.5447301552,1939.9315303378976
348,0.0,8633377.482770782,991672.243616927,38070.561497707415,511427.9497774844,1507.9926859207953
351,0.0,8578174.640992988,987233.3085299516,38123.28429182597,510045.9612391743,1855.1998196953355
354,0.0,8524434.196663572,982876.2869004974,38116.60844707163,508375.5209078377,2304.8621027359354
357,0.0,8470413.528748482,978629.0083076082,38158.99874306732,506799.56904502533,2442.982619533503
360,0.0,8417230.3000887,974528.5265963874,38305.100493306265,505337.1465417275,2286.194894954641
363,0.0,8362284.347800208,970279.0689411438,38568.569119850916,504040.258615111,2504.3110815684754
366,0.0,8306450.421132845,966198.5477582472,38618.662355407105,502439.5543376807,2331.445745440021
369,0.0,8251039.835874917,961981.4894416435,38647.67097710912,500624.5627309376,1835.9114508596167
372,0.0,8197508.976588717,957826.9780855638,38646.91361642287,499314.2220013677,1521.6949548643574
375,0.0,8144667.887891682,953775.3414780879,38715.89048779331,497732.3554023846,1500.0
378,0.0,8090347.14549789,949500.7053795328,38734.695752083426,496500.6181726049,1572.0002546200813
