Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
345,0.0,3098853.108298001,414607.4584320467,101776.53760252058,806215.9733295357,6168.211421482667
348,0.0,3078544.590168744,411616.60693703336,101892.86601300958,803551.6933038472,6010.3759674299745
351,0.0,3058284.404980148,409865.730362701,101654.70174616342,801221.8416461587,6526.845437592461
354,0.0,3038398.694493598,407888.77762419556,101475.16679685524,798894.0223560838,6750.249397124017
357,0.0,3019383.3665456623,405951.7669541669,101495.75453797115,796810.4698528268,7340.943052018292
360,0.0,3000794.3590842728,404112.3120372924,101511.70123259287,794721.3189579863,7143.154909325198
363,0.0,2981344.9052768243,402216.33654533816,101871.03004426841,792708.8551575021,7209.778860249988
366,0.0,2961826.889058729,400193.7464259919,101803.48858441052,790451.6680995191,7349.045655553168
369,0.0,2942714.190174274,398367.93776829465,101817.39094799146,788374.180726507,7945.027398941471
372,0.0,2923789.042921487,396652.8442195784,101783.9300913598,786048.0656052283,8443.68147044309
375,0.0,2904791.091341849,394934.2919048096,101618.28791145119,784048.6513030434,7773.6442573461
378,0.0,2885979.9285887564,393184.3228713339,101523.48564310257,781407.9096270803,7528.960265225507
381,0.0,2866017.9492058195,391459.9376657578,101618.70797132558,779054.1911465598,7729.511248624572
384,0.0,2846240.953067502,389681.9140172689,101548.82338680228,776819.8113520826,7086.649452253366
387,0.0,2827413.377037711,387831.6532583174,101433.8530782178,774356.7785234965,7072.898797872844
390,0.0,2808003.684143219,386281.81534059666,101589.35069491004,772334.5378766849,6862.499589711939
393,0.0,2789122.1511310237,384690.3856187898,101490.3785240936,770320.5815856822,6246.129789245571
396,0.0,2770285.3344240882,383160.15789532044,101616.5047393512,768206.1628852984,6139.773061152957
399,0.0,2751599.6496902006,381694.2150139115,101700.58273472375,766446.0677479126,5868.222041640612
402,0.0,2733240.306760761,380053.2566485186,101466.56152286145,764855.650981264,5854.226591478868
405,0.0,2714966.6979374127,378268.2936576812,101432.98823712317,763091.9472886187,6232.421498941184
408,0.0,2696272.8803109773,376266.1546396878,101428.22667064163,761112.9080601828,5569.59079223625
411,0.0,2677686.748576671,374455.7784657273,101342.86164416203,759309.0802926987,5306.898876231487
414,0.0,2659406.8925541327,372776.4181098228,101239.24806756825,757464.1192584139,5248.294360159762
417,0.0,2641082.8243944366,371080.94452204485,101290.77246818048,755539.2152498008,5502.349007424926
420,0.0,2622756.478541213,369310.016459384,101187.1729114989,753415.9204162566,5722.660046697609
423,0.0,2604198.718965319,367435.546271808,101056.37366580727,751618.5708251426,5717.429169607198
426,0.0,2585522.132657108,365792.7065509484,100902.87534759934,749666.631860099,5221.343807526623
429,0.0,2566360.387877916,363878.90299805626,100945.41356903694,747854.3258014631,5244.417441341649
432,0.0,2548259.5529255965,362207.85102561675,100906.2621552638,746013.1931104832,5109.746736009889
435,0.0,2530639.2272810778,360414.1467899734,100891.5761107248,744104.2637004305,4643.385701703855
438,0.0,2512965.6721851956,358656.3367004966,101011.64254049744,742139.5518805784,4178.608413152734
441,0.0,2494898.5794315105,357001.9929510465,100975.0719018169,740650.4211550794,3792.2181140466805
444,0.0,2477171.7968864385,355499.3292034967,100797.10303045913,738945.589667042,3657.148272260344
447,0.0,2459783.6297317557,353861.8766823737,100837.1414452437,735966.1594463227,3859.3268331138597
450,0.0,2442345.262231568,352349.5859571586,100875.15481099908,733670.9161033425,3901.8980522735083
453,0.0,2425032.753880428,350699.39893075416,100848.2785616268,731875.9616134816,3785.437115294415
456,0.0,2407786.5632944484,348875.7295666853,100893.82412222565,730161.1730909944,4001.043355488334
459,0.0,2390271.143640328,347278.6341758071,100884.68652691369,728990.8392706614,3926.5737472106184
462,0.0,2372928.265486124,345759.96763907705,101012.4200937195,727543.3992747188,3538.594340288639
465,0.0,2355925.224826129,344230.56507504254,101294.45018866098,725764.3424321187,3400.371553503725
468,0.0,2338644.295735919,342659.893985042,101382.14820678328,724212.4438099301,3231.4538483665615
471,0.0,2322231.8353211703,341224.9882390968,101536.54781994538,722698.0325706094,3595.2372560296462
474,0.0,2305825.126962197,339664.201543271,101537.05767244601,721287.2869666342,3827.3548435847433
477,0.0,2289010.6860793317,338170.1823804657,101490.06664925082,719810.8719397681,4363.055899696485
480,0.0,2272291.598042897,336677.9291494617,101381.11779240046,718486.4565988932,4201.517489185553
483,0.0,2255848.985200911,335259.3304019906,101381.81814387976,716967.7891276281,4751.980806919446
486,0.0,2239484.895414246,333811.9026256832,101440.38988878056,715567.2383369775,5260.5644367437635
489,0.0,2222847.217835344,332194.96518641914,101440.6903703652,714311.3195009885,5538.6564279539625
492,0.0,2206725.3598670918,330740.51721665624,101641.13510679,712917.252748478,5299.6466590639975
495,0.0,2190817.2357527073,329336.750250736,101601.63251536645,711871.6903341743,5138.371372736672
498,0.0,2174390.7029668977,327782.68592181534,101667.76681930707,710908.5892011798,4917.891574584808
501,0.0,2157647.273624797,326426.42047992954,101697.98320966444,709920.5389800444,4398.747812123493
504,0.0,2141491.6625938225,324973.2688727317,101729.05217899906,708702.7087697291,3801.59488242486
507,0.0,2125612.1517320173,323499.7171509324,101759.8318942662,707505.8441145506,3485.9252567168733
510,0.0,2109703.566437062,321930.3051860319,101767.62439577858,706342.5657454478,3287.6683688928424
