,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
38,0.0,3552864.374704299,562550.9270229009,127450.35837074742,1039178.6231495256,8095.290310558458
39,0.0,3544340.1479686196,560721.971829707,126776.5286119577,1035638.372110026,7410.682933987164
40,0.0,3536515.215080696,558929.7652275716,126138.1930749582,1032187.4905708446,7717.711145436729
41,0.0,3527567.049933123,557198.1367791662,125664.4842382077,1028552.3480202415,7846.090700331768
42,0.0,3519259.227109513,555328.1678896131,125057.47753303504,1025076.2031852516,7395.957332765416
43,0.0,3510725.0184191936,553569.9896429965,124364.69887716543,1021492.2738161031,7411.804651893433
44,0.0,3501846.833309792,551698.3356492929,123964.44100353053,1017761.6600524653,7316.67042257569
45,0.0,3492691.517534738,549830.9092738962,123429.65363082672,1014355.6321944654,7018.616393714108
46,0.0,3484258.1559883957,547919.7090821051,122790.81425372123,1010551.6242054612,7011.055467877527
47,0.0,3475630.117319968,546218.6864767913,122194.60280371307,1006960.7784396935,6929.3618909055085
48,0.0,3466389.030423816,544532.0178249952,121556.60291991688,1003393.7815530819,6537.136547259024
49,0.0,3457028.5646751435,543008.7453475813,121164.84812372921,999571.6036944238,6350.364412868219
50,0.0,3448618.7156601977,541096.1956745711,120606.41080835916,996045.6469376732,6743.185807241294
51,0.0,3439723.9128703875,538939.7803159537,120029.09282877634,992587.5980390918,7159.505820200954
52,0.0,3428994.1533681205,536874.1787736436,119568.59361325527,989205.3200034515,7119.005907173521
53,0.0,3419637.2641926035,534978.8019633,119121.69559905614,986090.0800081244,6715.712031950007
54,0.0,3409926.761408049,533102.481804387,118665.30897641348,982667.4371166634,7155.2370063963945
55,0.0,3399871.005149136,531277.4786964847,118256.11457405803,979299.6337023997,7672.877207362635
56,0.0,3390400.7532914467,529269.9545357313,117723.71121596551,975647.7490461313,8008.678971541781
57,0.0,3379633.994567731,527161.5361319082,117295.91689096855,972133.9970293107,7627.508614222029
58,0.0,3369115.18062741,525188.2280709834,116850.82213841962,968238.5334303459,7158.619653738545
59,0.0,3361763.6042659683,523200.3328748748,116422.31866447792,965164.5454877081,7999.58070682496
60,0.0,3360687.603333682,521291.06701362564,115965.04760602661,961899.9764522616,8252.010315881966
61,0.0,3348990.526428653,519144.1386903731,115378.00521857776,958970.5835019537,9129.418349330343
62,0.0,3337774.464367583,517231.8792020865,114856.34025570803,955626.1751779106,8944.029289339791
63,0.0,3325857.7620301363,515119.5215398918,114373.57194168582,952116.5812873795,9080.480552568173
64,0.0,3314028.004261928,512883.1966434683,114017.45967009285,948515.0902861331,8576.297527570769
65,0.0,3302707.1114227152,510825.03365307377,113603.19203291328,945249.2716727239,8655.377368954254
66,0.0,3290867.8638243275,508814.4116255451,113094.51559527303,941863.4819815439,8226.81946309547
67,0.0,3279286.847803563,506682.0831298338,112680.48671771215,938677.5952168758,8284.133133522782
68,0.0,3267932.028118441,504842.03253937163,112320.62618168615,935463.3473400687,8297.529481712987
69,0.0,3255170.6369663305,502929.3316831795,111972.75019105893,931841.8965800505,8282.780900955979
70,0.0,3243008.939005693,500924.36156979797,111557.24588791937,928817.418069021,8374.268427177838
71,0.0,3230467.0251353006,498971.00932273036,111074.62072052616,925661.27096862,7873.32556952367
72,0.0,3217551.6917958315,497086.6241554317,110696.84420935134,922388.9374654694,7204.576633973188
73,0.0,3204592.4129971666,495162.6418628177,110291.36690542656,919293.8586690428,6950.849399367138
74,0.0,3191511.157586694,492932.1065085887,110089.14812019654,916064.1236264807,6954.985133496184
75,0.0,3178408.7026616745,490744.7625914927,109763.3307497733,912849.6236057405,6902.049259167802
76,0.0,3165123.0099006337,488674.82370041986,109451.48863724622,909688.0988084467,7813.042359489708
77,0.0,3152094.473852593,486553.6632947761,109167.23377838395,906380.4097935188,7908.34460289178
78,0.0,3138444.089615392,484512.80940165924,108854.98821743963,903036.5817879405,7923.008103142833
79,0.0,3124823.7580634276,482424.9301157921,108424.19465201038,899772.4268497983,8158.205379331579
80,0.0,3111119.138510475,480396.1439634018,108106.654559116,896876.9833465826,7885.1285439161875
81,0.0,3097288.9024532526,478345.667194062,107894.6568082589,893643.9348243717,8071.212409664467
82,0.0,3083492.6769312057,476269.4697474775,107587.32242044804,890734.4121896394,7292.85435847151
83,0.0,3069757.1542177275,474355.1590158546,107220.6120420378,887641.1153934376,6634.647573769266
84,0.0,3055420.9885390773,472269.0462094749,107053.75036944565,884720.4525865865,6568.464949214319
85,0.0,3041181.5183850536,470451.81960991514,106598.5319130192,881719.4939954196,5915.780339484317
86,0.0,3027175.326395971,468570.3288450756,106271.52224283548,878865.3273920297,6396.202181278388
87,0.0,3013504.081565424,466786.95181040454,105921.28961164011,876064.0549160592,6326.550048901743
88,0.0,2999302.7162410924,465002.10988350364,105590.11611724102,873267.6269344183,7275.273643409983
89,0.0,2985302.1192375524,463178.6264809131,105383.88448339971,870299.7832042766,7047.022911156093
90,0.0,2970351.894741883,461251.91392083454,105067.57203472422,867278.7357436944,7440.617661082822
91,0.0,2955613.0264693275,459395.8586985164,104751.05926474469,864247.5614745526,6839.16674161891
92,0.0,2941393.3758454984,457426.3707143624,104486.5799215243,861662.3461890109,6681.485835230417
93,0.0,2927473.747571713,455386.69837512035,104192.82078769793,860743.9526167392,6908.872970594387
94,0.0,2913209.477966598,453359.93101071334,103967.16352275651,857745.2638804073,6715.639530030433
95,0.0,2898897.510989872,451332.7808811633,103805.55730911317,854799.0198419443,6444.764518142867
96,0.0,2884881.6278112,449406.8509144097,103537.89951642882,851905.9743067465,7116.772321235679
97,0.0,2871050.344222575,447531.6870263093,103242.83834812451,848955.7210719188,7413.956643940826
98,0.0,2856663.298084507,445597.03357967373,102978.26454321912,846168.1066828523,7278.985580304473
99,0.0,2841883.390597929,443885.43359132914,102716.1542752744,843644.4475543418,6479.177179920316
100,0.0,2826599.6314875563,442018.1886614634,102573.05585009545,841253.6833499238,6200.89185301933
101,0.0,2811637.4412752874,439997.4229760128,102525.86855278944,838579.3503172683,5774.482488012407
102,0.0,2797432.908598649,438056.302418934,102293.67521875157,836246.3666119778,6179.417317375921
103,0.0,2783874.348180131,436072.6394794668,102060.86957178591,833646.0984163166,5890.459034396763
104,0.0,2769402.375496044,433938.520927921,101429.15543048501,830987.8790626833,6805.643129136676
105,0.0,2755252.706504721,431950.7928969595,101380.13162195016,828490.2904500952,7069.8814968725255
106,0.0,2740875.7938151504,430007.7969509157,101321.7212427417,825853.9727375999,7636.775962101869
107,0.0,2726303.7140608304,428356.07974635944,101084.21829199445,823148.2089440965,7591.855306832802
108,0.0,2711304.8147379626,426536.42767043284,100998.65014156708,820587.0551873836,8010.399480660304
109,0.0,2695773.9156716345,424589.5955232717,100774.41517536475,818406.2661314162,8506.265204814392
110,0.0,2681406.2752331607,422632.8469846392,100743.25177303902,816433.4242421285,7884.222306727321
111,0.0,2666845.921664362,420753.18163930165,100825.01530964432,814020.7170208584,8526.72400546313
112,0.0,2652103.969312863,418994.40852549585,100660.51622359229,811579.093080009,8501.509837015066
113,0.0,2637209.4093913645,417049.551418449,100624.08645219736,808850.189431655,8577.017921744715
114,0.0,2622740.7397423936,417226.9575498027,100690.52386629698,806207.1718559212,8495.705939390333
115,0.0,2608245.2960244897,414014.56623609294,100653.24498885602,804019.7338083,7493.599266858063
116,0.0,2593876.8707549386,410617.40348481893,100699.45755777841,801712.0239506031,7047.889131170741
117,0.0,2579313.6175659425,408953.0341249737,100799.7979902001,799229.0542282867,6993.711731133595
118,0.0,2564854.932334759,407301.39200920216,100821.79085756827,797003.7527511126,7191.833960421678
119,0.0,2551154.971328099,405764.9629060276,100813.98393044408,794377.5591298294,6464.605550653113
120,0.0,2537226.2310227687,403995.26727697486,100682.52889824446,791944.3799405845,6154.9184579997755
121,0.0,2521981.7625673064,402078.63544427487,101393.0694865901,789622.8132049496,5789.637688516391
122,0.0,2506967.032922875,400208.3336236183,101321.32093852243,787359.4277066418,5688.837296059859
123,0.0,2491703.534594165,398640.18414950307,101249.5775965934,784918.4261871233,5261.648302117044
124,0.0,2476860.4564600503,396987.70641129237,101150.83600695753,782771.2542257754,4956.431292826145
125,0.0,2462515.86708766,395173.48561140493,101020.0413172363,780833.3996288526,4535.591953460826
126,0.0,2448198.647005054,393416.4365801582,100911.23931087187,778542.0109788993,4316.424027973886
127,0.0,2434075.706973846,391701.6431579038,100827.47356589131,776493.440731347,4952.110895478091
128,0.0,2419756.6737723877,389862.6639093642,100635.44714380782,774682.3385847767,4875.605103192627
129,0.0,2404868.4260056936,388041.98864015134,100435.86006326438,772698.1672633988,5036.046501108643
130,0.0,2390021.6976604867,386288.4912417658,100217.84411065782,770583.6553054106,5770.168330323653
131,0.0,2375909.2562472364,384305.46976725396,100049.88100922703,768498.6140616945,5823.022765030249
132,0.0,2361295.9811629485,382512.2501493969,99942.68857580934,766637.1483773905,5854.433204880117
133,0.0,2347240.0407322664,380798.7670521895,99900.791875753,764651.0933650605,6009.671312840924
134,0.0,2332588.9277956304,379115.5738964922,99927.78766499623,762671.3564483626,6537.542712140981
135,0.0,2317999.282858887,377414.97382178286,99867.08721931385,760992.5175244705,6474.446442944054
136,0.0,2303992.3746165284,375830.1246529999,99921.2691187404,758951.3914994485,6297.329859932583
137,0.0,2289820.518816543,374043.8646744077,99948.00845998735,756911.774670644,6156.638338721645
138,0.0,2276160.869043544,372218.0888700119,99838.62808182227,755018.809910641,5800.438348170381
139,0.0,2262114.476236999,370387.10562910035,99806.43178999008,753239.686898274,5401.655165499188
140,0.0,2247523.7347825244,368686.8265629459,99843.97609288503,751362.3526155165,4840.66759426248
141,0.0,2233103.4333345406,367021.4902997062,99686.32978291396,749908.4817426256,5151.0301522825475
142,0.0,2218688.6147861443,365269.96318952425,99576.65872124712,747994.4275911283,5232.5427083334835
143,0.0,2205390.442782932,363516.96896083193,99489.60873921054,746117.9689012794,5492.344738160644
144,0.0,2191409.35262193,361676.2047076139,99548.85800016532,744395.8088911203,5259.454654934487
145,0.0,2177168.8597034025,359914.38384944067,99443.79003494125,742587.3666410644,4787.826832488325
146,0.0,2163497.1804399025,358162.5672615074,99413.06878371497,740713.3827038399,5446.6946187269405
147,0.0,2150036.1407607333,356398.9335916823,99474.7828393345,738636.6119025056,4943.291957379741
148,0.0,2136209.919765352,354899.999576658,99468.8733897983,736700.745447223,4309.52450314485
149,0.0,2122172.4439986334,353238.21517826593,99512.65215594096,733305.2395933617,3953.5085070912496
150,0.0,2108455.9769373904,351616.30268196255,99582.26663581576,731193.9624088478,3822.420022510442
151,0.0,2095187.0162388321,349916.93982197274,99493.47900916319,730063.5571612294,3700.5620784942703
152,0.0,2081671.3035504632,348284.60729504743,99274.31744558438,728310.2615371557,3587.4419582764117
153,0.0,2068667.7303208283,346502.32088147104,99227.91426820213,726688.7916732181,4016.4357026955977
154,0.0,2055466.6222819323,345059.42330635,99286.17914699069,725237.6162978031,4121.826743957718
155,0.0,2042026.7399993006,343519.3410494091,99389.93499896997,723859.3390458775,4058.0134098444987
156,0.0,2028765.8383398622,341985.4955396647,99364.51541321252,722496.4412487124,4245.802345344335
157,0.0,2015030.5804243127,340596.5170730994,99488.71221995149,721020.258664415,4268.856092850801
158,0.0,2001642.905496624,338887.93024356395,99623.53872471195,719592.0005689259,4305.997533358837
159,0.0,1988306.5836066292,337058.3060834997,99896.20839073227,718456.8769667036,4439.782880077613
160,0.0,1975464.1214737121,335690.84948444285,99876.56985577974,717129.5664574767,4221.153098638449
161,0.0,1962726.6219996961,334287.52780437196,99776.63268262912,715920.556847264,4061.9688742243475
162,0.0,1950112.8560938628,332768.79225528566,99841.5815593998,714722.4161770446,4275.622387980064
163,0.0,1937267.2898693234,331197.8263664149,99847.53244450864,713154.7773282083,3544.721805738017
164,0.0,1923964.2134821159,329649.35882389976,99956.8757833036,711747.9390920751,3144.2855071192844
165,0.0,1911016.2311115118,328290.6061762832,100080.46356304783,710703.7127317355,4050.0
166,0.0,1898325.6238965127,326916.6401793998,100088.89486257038,709019.3943710985,4657.702016538903
167,0.0,1886051.5431227284,325304.47290517594,100285.40473118989,707481.9757010273,3712.936595698369
168,0.0,1873734.0825363658,323655.88149391976,100376.1000426793,706334.5835281244,3495.6238994719133
169,0.0,1861324.0171676395,322186.0281627875,100337.91643104267,705058.5469960687,4113.839005172456
170,0.0,1848728.7088621764,320658.97309506807,100547.38705764248,703838.9719791097,4271.982182351579
171,0.0,1836128.3148628506,319214.7521161479,100788.91454799069,702475.1448635649,4464.284786691708
172,0.0,1823404.4435307542,317784.29002072103,100992.98128937272,700993.3590971137,4863.65322092544
173,0.0,1810895.50258988,316267.23962200794,101230.55113836972,699844.3095313237,4854.800527928285
174,0.0,1798748.3344103633,314768.6822952427,101379.2348088018,698888.6335943552,4910.871017445797
