,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
37,0.0,3656889.7071015956,614298.3587361951,82315.71527940666,1336990.90069659,5959.640231780784
38,0.0,3648408.4790739464,612413.7937490032,81757.91086302907,1332248.005388098,6625.480822180321
39,0.0,3639860.1401254437,610656.3782427558,81292.9484255806,1327451.4529697988,5986.13248351186
40,0.0,3630779.7041808525,608685.4787354044,80745.73535073454,1322771.7394328145,6046.787191692846
41,0.0,3622098.225029229,606829.0268408714,80383.02753965108,1317691.0925129072,6163.435572836903
42,0.0,3613882.218343245,605107.4555491298,79991.92361926174,1312869.873820707,5928.75835758622
43,0.0,3604817.8391823983,603135.4693555306,79686.32677842032,1307858.1054404702,5649.033581982393
44,0.0,3595380.452825407,601201.9922192702,79420.17203377762,1303336.9515206653,5073.361866927719
45,0.0,3585919.0965730036,599255.0798364308,79038.39005485659,1298648.1481866196,4922.143334646219
46,0.0,3576503.7293064324,597374.82514058,78783.15172861605,1294177.2572253596,5720.538524972305
47,0.0,3566727.6531596147,595566.7245618922,78566.15133965526,1289525.6348145206,6075.403844560924
48,0.0,3556596.3568374673,593566.2455285874,78357.36239684328,1284812.39010217,6418.054822703069
49,0.0,3547030.2139176684,591622.8641171631,78127.54774102228,1280097.8981088463,6339.236165635543
50,0.0,3537074.870691737,589600.1588313199,77788.99298079142,1275380.900681077,6749.882608332053
51,0.0,3527210.918913429,587885.2852089447,77329.84075047002,1270652.5359397212,6547.36678682206
52,0.0,3516987.1596373897,586073.218379412,77047.59214108592,1265712.3531513195,6947.411687586498
53,0.0,3506703.6249646535,584169.4504119366,76785.86438807107,1261290.5629635984,7314.569268325742
54,0.0,3496102.2903030976,581949.1569133749,76502.15303689401,1256757.8396111468,7420.474849416856
55,0.0,3485509.370096303,579892.9839580299,76171.62273943069,1252147.6368055907,7265.944818220667
56,0.0,3474570.9758576863,578077.8699762921,75905.70075693831,1247452.681093061,7188.40745490547
57,0.0,3463421.4920330695,576063.1061969101,75648.6803764151,1243219.4573512059,6611.352446036285
58,0.0,3452238.050122928,573943.2937152238,75489.44916924005,1239059.5395947832,6840.967751916526
59,0.0,3444464.6585098803,571813.1803988728,75309.82703288147,1234845.3253230369,7446.148126178178
60,0.0,3442312.984337518,569755.764930302,75079.77381905101,1230925.5071710318,7144.358987458949
61,0.0,3430358.729897883,567713.4759931494,74975.48784451767,1226761.9868659107,6656.249664176464
62,0.0,3419186.682577901,565631.1449224544,74703.03845127996,1222420.6614502354,6571.288300390374
63,0.0,3406795.5967508787,563469.7658961775,74263.48896392762,1217841.9919251394,5954.501205390667
64,0.0,3394642.970545337,561337.1798819826,74136.47741130908,1213803.2048025078,6168.378192617088
65,0.0,3382103.587369655,559317.24228921,73902.95269693811,1209526.1124733079,5943.357012183341
66,0.0,3369976.019372259,557383.5727399043,73603.31097023624,1205591.6042981942,5965.926442608785
67,0.0,3357394.2046366576,555342.6272062147,73419.90443450284,1201716.5187583016,6016.593362042168
68,0.0,3345124.7218617504,553387.3105718232,73267.93783011351,1198035.418999062,5461.983808124158
69,0.0,3332547.6345882877,551134.9547238022,73032.57835311987,1193873.8397231936,5921.972931720215
70,0.0,3319421.0992485234,548917.372662819,72834.12267031276,1189394.8927345893,6492.555588733423
71,0.0,3305982.890154641,546890.2200484949,72625.64699736527,1185354.4667031683,5986.392092327572
72,0.0,3292717.5766272196,544824.1882245496,72458.73117163633,1181240.4067010204,6362.558277925692
73,0.0,3279400.9724672665,542529.4432977753,72408.1562961078,1177470.4787574152,6330.324817725565
74,0.0,3266145.786209312,540369.360631575,72416.3023620003,1173107.904417266,6672.883208956299
75,0.0,3252939.091137025,538391.4292214328,72334.02669095804,1169146.387472704,7289.574787641137
76,0.0,3239440.568365889,536176.489017964,72271.2435462026,1165349.5295037206,7601.024166563001
77,0.0,3225576.4962701728,534248.8192377841,72165.42566779545,1161695.5369152878,7334.316457338799
78,0.0,3210812.5767369317,532202.8582654682,72015.21506192797,1158046.9237207193,6619.686440471951
79,0.0,3196456.7458499125,529991.4221806237,71887.73908093468,1154517.5506705148,6459.250774402159
80,0.0,3182718.4257850666,527943.6620499229,71796.92373969963,1150685.8564716268,5927.321610461631
81,0.0,3168725.993486192,525773.8422615395,71623.50971761422,1146965.7137647958,5611.438803902208
82,0.0,3153883.7424739464,523528.8371436519,71366.21446724507,1143301.277504372,5827.088715486106
83,0.0,3139873.4996415055,521185.40002879285,71120.47515618386,1139580.0165867389,5403.15918589953
84,0.0,3126061.0706493068,519255.86904422235,70999.0830422473,1135779.4132648034,5615.9210818563715
85,0.0,3111682.2142024417,517142.92176654993,70851.50124994434,1132084.411933615,6225.715258230441
86,0.0,3096846.381572886,515345.6400207816,70638.10821470297,1128713.8890729442,5918.0203504448755
