,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
43,0.0,12116457.387533851,3806328.879312082,20035.38364034398,56013.36156696975,73.7436476860758
44,0.0,12085059.320936186,3793964.1846365384,19966.843178910556,55708.05268010574,300.0
45,0.0,12052894.536781196,3782061.443190423,19853.258040041277,55471.54145263554,300.0
46,0.0,12021330.308142511,3770913.8482394433,19787.07897695449,55149.384888656925,450.0
47,0.0,11988770.412793072,3758805.6301905415,19744.07020598778,54834.483984645514,538.3676119029801
48,0.0,11955014.37776654,3746656.2958263527,19697.11225865708,54591.05538406977,600.0
49,0.0,11921679.495824737,3734107.45635407,19581.06286097517,54340.54472990742,504.2487571995036
50,0.0,11886579.44041489,3721374.7401083,19493.527133686297,54020.676254351194,446.65360361891584
51,0.0,11850911.57951812,3708862.6657708944,19437.40749020866,53681.52872725376,525.0342181533475
52,0.0,11816985.917055165,3696230.332837646,19378.13705761105,53411.786356534074,450.0
53,0.0,11780971.909924688,3683272.4664980965,19289.441220309964,53126.56049326913,592.4574972391715
54,0.0,11745386.138627391,3670844.2529188846,19240.651465713847,52854.546954569945,485.61674106555995
55,0.0,11709262.51218082,3658351.086278824,19188.391002723347,52537.80948974999,359.9236882257218
56,0.0,11673395.426463488,3646184.9315788853,19140.13390040411,52006.09012203711,150.0
57,0.0,11636642.063234683,3633487.41120209,19028.408662698614,51724.23030299048,450.0
58,0.0,11598152.356039643,3620852.271774803,18944.254700373953,51513.52649748055,608.2864408294125
59,0.0,11567751.045756152,3607919.480840566,18828.32199176827,51214.9507650706,496.3270268849385
60,0.0,11561263.719652453,3595471.6100033997,18744.001412920523,50956.73170506114,380.32481534639896
61,0.0,11521526.542356329,3583488.393877774,18675.783293778706,50657.31900456874,395.8879786211497
62,0.0,11481802.634845277,3570803.6736034383,18602.865597825818,50368.92315007669,300.0
63,0.0,11441528.286085585,3558470.3978383387,18546.024041785487,50069.05474251739,299.8294022026643
64,0.0,11400009.192192545,3545319.612976038,18467.332610116573,49808.19754907303,150.0
65,0.0,11357943.228013838,3532725.011643604,18338.333936211395,49558.178774579246,150.0
66,0.0,11315210.774749922,3519489.877993237,18284.448377723827,49289.25621590382,150.0
67,0.0,11272292.646920055,3507140.8369347323,18205.71132417026,48982.83864875447,300.0
68,0.0,11229234.889861098,3493368.762572147,18145.599755860247,48793.70681039411,300.0
69,0.0,11185575.342452291,3480025.8759911363,18086.128362113803,48649.54366830266,300.0
70,0.0,11142271.892643245,3467110.2748645428,18015.665482564214,48418.56224393412,177.57378276636865
71,0.0,11097619.207399854,3454124.797416751,17908.59095954124,48162.420061727214,150.0
72,0.0,11052572.137263184,3441768.0381493373,17799.8538518751,47920.05022753747,300.0
73,0.0,11007158.879255362,3429273.8988212324,17719.93537273949,47699.87031568666,300.0
74,0.0,10961798.45941027,3415913.699211424,18107.119216130373,47485.98262073195,300.0
75,0.0,10915537.578281539,3402852.1497923722,18072.171270697185,47228.71671835896,300.0
76,0.0,10869583.104193287,3389902.4251850317,18020.961998363815,47027.258434778254,284.7048293590626
77,0.0,10822835.608414125,3376504.5407031486,17940.816676799303,46823.46088318495,150.0
78,0.0,10776434.761568384,3363541.143830673,17885.57382458719,46581.40146331322,450.0
79,0.0,10729651.023931555,3350863.1522217356,17805.134070178712,46306.55219046436,496.36360447705556
80,0.0,10683729.091984103,3338006.8925560224,17703.55805390484,45982.26152610906,450.0
81,0.0,10635363.060134834,3325094.930443365,17603.63836309045,45668.0858349286,450.0
82,0.0,10586712.626837177,3311999.961727343,17543.341103105147,45436.17780951598,450.0
83,0.0,10539476.855007883,3298315.2471929933,17524.805797681576,45239.04986127755,428.6862891577978
84,0.0,10492112.446393529,3285342.084149799,17518.49638992854,44988.48598869824,600.0
85,0.0,10443214.611907851,3272652.5874869013,17449.87021079173,44721.41645787789,600.0
86,0.0,10396003.355754282,3259571.8078171364,17400.243997307167,44498.01927545685,495.57774099327014
87,0.0,10346774.738088137,3246340.0652427883,17353.584513646692,44270.56551368178,187.20651569987922
88,0.0,10299554.208437813,3233652.0026952922,17336.84371707016,44010.66626973719,450.0
89,0.0,10249473.444107292,3220514.9707618174,17304.22876326483,43780.338217069846,450.0
90,0.0,10200705.62755029,3207521.1175648975,17259.971226455516,43609.4416709008,600.0
91,0.0,10151213.855246345,3194130.8046084954,17234.564694162644,43407.295816587604,600.0
92,0.0,10101536.15254645,3181180.780959106,17211.027274654945,43216.74097687366,694.1097785357642
93,0.0,10052340.327793363,3168326.865399938,17167.839711786368,43069.98309371592,900.0
94,0.0,10003268.274774479,3155874.9244913124,17085.679571955272,42843.92335785243,873.6145236377452
95,0.0,9953582.497897675,3142848.809796073,17012.17703421271,42601.15330176826,669.0792886691977
96,0.0,9903286.458053606,3130236.5837329277,16997.138721199644,42384.86669777156,577.0334378752763
97,0.0,9852479.48832324,3117309.219128946,17004.35624170857,42211.06146536485,438.98425838026265
98,0.0,9802301.1356902,3105019.3538981224,17020.423307910245,42041.986058384064,236.57615083387526
99,0.0,9752145.17263444,3092549.4889151608,17014.150488277563,41814.590139604545,325.1070422024114
100,0.0,9702112.249305524,3079304.197124273,17011.390600214196,41624.01854457176,351.9176833585227
101,0.0,9652894.979770908,3067097.915208179,17009.520374853328,41473.93174388029,450.0
102,0.0,9602352.523216954,3054613.4819358974,16979.734149049676,41264.396109550056,439.3506563322402
103,0.0,9553182.551093154,3041517.7511282447,17002.566469477497,41132.403582139916,128.54752557118658
104,0.0,9502976.458244227,3028546.6218254007,17010.045577545574,40982.04621466268,150.0
105,0.0,9452484.038382147,3016399.593372346,17058.493735630753,40796.15460198084,450.0
106,0.0,9400501.738333497,3004401.499704804,17088.08985501761,40594.69480086801,450.0
107,0.0,9349998.16456138,2992467.6570505323,17097.775727533837,40452.133793577654,450.0
108,0.0,9300913.166971153,2980371.0320976414,17123.056217870897,40269.83978872121,550.4934237175784
109,0.0,9251986.033109602,2967428.436454508,17174.604796166448,40081.28337862354,165.42601790002075
110,0.0,9202540.215460055,2955436.4733432326,17236.25730377335,39947.87691016972,300.0
111,0.0,9152287.986081934,2942833.4581727516,17347.43113003651,39778.707581976254,300.0
112,0.0,9101696.949424343,2930359.8399099642,17406.322519909812,39588.80995115676,219.70336954388574
113,0.0,9051849.316502187,2918099.5852364404,17444.99538568561,39396.11267374108,150.0
114,0.0,9002010.17870206,2918502.181058011,17541.48821824072,39185.61158191945,300.0
115,0.0,8951845.938529372,2900647.5773716206,17595.53624291406,38986.35772413086,450.0
116,0.0,8902165.287871113,2880612.061327182,17558.08462507336,38742.6919178711,450.0
117,0.0,8852940.445928903,2868119.737974185,17557.204187760046,38516.813943420384,351.15371436318185
118,0.0,8804100.195495894,2855855.875418171,17580.520060857925,38342.72743794015,300.0
119,0.0,8753967.615481107,2843465.542078922,17542.79227948779,38181.643839892655,300.0
120,0.0,8704704.2249652,2831002.0715316385,17572.320121539185,37946.1480615634,270.9511176085682
121,0.0,8654445.785047283,2818979.5157656837,17611.299361355832,37750.330179530036,300.0
122,0.0,8604595.673722602,2806702.1763737043,17690.08244524881,37494.9495362204,300.0
123,0.0,8555101.30744748,2794643.5839679595,17659.203699582013,37277.297472989274,168.23249927235238
124,0.0,8505890.743125528,2782312.9517150703,17616.859776781956,37099.94041416553,150.0
125,0.0,8456816.990080126,2770550.3902339353,17598.481490983104,36856.77608044797,150.0
126,0.0,8408101.502022482,2758697.2437716685,17562.32448392493,36589.791119548434,300.0
127,0.0,8358603.898248507,2747083.630413734,17502.931255696938,36354.8905640763,361.831208407203
128,0.0,8308895.785238036,2735483.679575661,17390.623017335944,36227.92279557258,300.0
129,0.0,8259482.330664005,2723681.103174915,17273.215183443182,36051.078164325365,300.0
130,0.0,8209730.038887633,2711829.8382555624,17169.585103807138,35771.798254460235,286.8004655122253
131,0.0,8161193.726636332,2699869.370661497,17136.307306746134,35442.147634520516,300.0
132,0.0,8112658.565056804,2688079.261682611,17104.63587566969,35217.250296311526,364.1092281672375
133,0.0,8063925.132327059,2676242.0342500387,17092.490809602583,34974.34923704324,300.0
134,0.0,8015356.682792752,2663841.3641396794,17006.850146889985,34776.019261451234,263.0324046695788
135,0.0,7966990.880550567,2651517.397462465,16936.994700335497,34571.65340661334,150.0
136,0.0,7918690.248198126,2640634.0281119193,16923.134150461323,34442.931805294196,300.0
137,0.0,7869890.064831503,2629210.308657068,16914.626968897446,34324.50232283729,300.0
138,0.0,7820314.794883688,2618083.9884602865,16916.7707575832,34184.9998237035,300.0
139,0.0,7770738.216389087,2606553.1264748764,16844.716967176904,33930.252972330454,450.0
