1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
66,313,1665,1543,167,1363,921,2160,2832,1956,522,2689,2340,694,254,382,0,0,0,0,0,0
65,312,1659,1540,166,1358,915,2151,2821,1948,520,2682,2337,692,253,381,0,0,0,0,0,0
65,311,1654,1538,166,1354,913,2144,2812,1942,519,2677,2334,691,253,381,0,0,0,0,0,0
65,309,1642,1531,165,1343,906,2126,2791,1926,515,2657,2327,686,250,379,0,0,0,0,0,0
65,309,1642,1531,165,1344,907,2126,2792,1927,515,2658,2327,686,250,379,0,0,0,0,0,0
65,310,1643,1532,165,1347,911,2130,2797,1930,515,2660,2329,687,251,379,0,0,0,0,0,0
65,311,1647,1535,165,1352,916,2137,2807,1936,516,2665,2331,688,251,380,0,0,0,0,0,0
65,314,1652,1538,166,1358,923,2145,2819,1944,517,2671,2334,690,252,380,0,0,0,0,0,0
66,316,1659,1542,167,1366,933,2156,2833,1955,519,2680,2339,693,253,382,0,0,0,0,0,0
65,313,1645,1533,165,1355,928,2139,2815,1937,515,2661,2331,688,252,380,0,0,0,0,0,0
66,315,1661,1540,167,1380,946,2178,2862,1963,518,2678,2337,695,254,382,0,0,0,0,0,0
66,316,1670,1542,167,1391,948,2196,2884,1974,521,2687,2339,699,255,383,0,0,0,0,0,0
66,318,1684,1546,169,1407,958,2223,2920,1993,523,2701,2344,705,257,385,0,0,0,0,0,0
67,319,1694,1551,170,1421,966,2248,2957,2013,526,2714,2349,713,258,387,0,0,0,0,0,0
67,321,1699,1554,171,1427,969,2258,2970,2031,527,2727,2354,720,259,389,0,0,0,0,0,0
67,323,1705,1560,172,1436,974,2271,2988,2042,530,2736,2357,724,260,390,0,0,0,0,0,0
67,323,1710,1560,172,1436,974,2270,2989,2045,530,2742,2358,724,260,390,0,0,0,0,0,0
67,324,1712,1560,171,1428,973,2259,2972,2048,531,2740,2356,725,261,391,0,0,0,0,0,0
67,321,1700,1557,170,1420,967,2246,2955,2037,530,2731,2352,721,259,389,0,0,0,0,0,0
67,318,1684,1553,169,1402,959,2214,2911,2015,528,2715,2344,712,258,387,0,0,0,0,0,0
66,314,1667,1543,168,1396,960,2212,2908,2010,524,2692,2337,709,258,386,0,0,0,0,0,0
66,316,1675,1548,169,1388,950,2193,2884,1990,526,2704,2345,703,256,385,0,0,0,0,0,0
66,314,1665,1544,168,1375,936,2174,2858,1971,523,2691,2341,698,255,383,0,0,0,0,0,0
66,313,1658,1540,167,1363,923,2159,2837,1954,520,2680,2336,694,253,381,0,0,0,0,0,0
65,311,1651,1536,166,1353,912,2144,2816,1941,518,2669,2332,690,252,380,0,0,0,0,0,0
65,310,1646,1533,165,1348,907,2135,2805,1932,517,2662,2329,688,251,379,0,0,0,0,0,0
65,309,1642,1531,165,1344,905,2127,2794,1926,515,2657,2327,687,250,379,0,0,0,0,0,0
66,314,1670,1548,169,1370,928,2167,2842,1970,525,2703,2345,697,256,384,0,0,0,0,0,0
66,315,1671,1549,169,1373,932,2170,2847,1973,525,2705,2346,698,256,384,0,0,0,0,0,0
66,316,1675,1551,170,1377,938,2175,2856,1979,526,2709,2348,699,257,384,0,0,0,0,0,0
66,318,1683,1555,170,1383,946,2185,2868,1988,527,2716,2353,701,258,385,0,0,0,0,0,0
67,321,1690,1559,171,1389,954,2192,2879,1997,529,2725,2358,703,259,386,0,0,0,0,0,0
67,325,1709,1571,172,1408,958,2222,2916,2008,532,2746,2369,709,259,389,0,0,0,0,0,0
67,324,1708,1572,172,1414,978,2231,2933,2028,531,2745,2369,711,262,389,0,0,0,0,0,0
68,329,1740,1590,175,1449,1005,2288,3007,2074,538,2779,2385,724,266,394,0,0,0,0,0,0
68,334,1762,1608,178,1482,1016,2347,3092,2115,542,2811,2398,739,271,398,0,0,0,0,0,0
69,338,1783,1622,180,1515,1031,2403,3169,2156,548,2837,2409,752,275,402,0,0,0,0,0,0
69,340,1795,1630,181,1530,1044,2433,3194,2191,550,2853,2412,763,278,405,0,0,0,0,0,0
69,342,1796,1629,181,1530,1045,2433,3177,2202,551,2857,2414,765,279,406,0,0,0,0,0,0
69,341,1794,1622,181,1530,1037,2435,3176,2209,551,2849,2409,768,280,406,0,0,0,0,0,0
68,339,1788,1612,179,1516,1030,2408,3149,2203,548,2836,2402,765,280,405,0,0,0,0,0,0
68,336,1774,1599,179,1506,1015,2392,3131,2185,546,2817,2394,761,278,403,0,0,0,0,0,0
68,331,1753,1586,177,1476,1003,2338,3083,2159,542,2796,2385,753,275,401,0,0,0,0,0,0
68,326,1729,1574,175,1449,986,2292,3027,2114,539,2770,2375,740,271,397,0,0,0,0,0,0
67,322,1707,1564,173,1437,979,2279,2985,2080,534,2742,2362,728,268,393,0,0,0,0,0,0
67,323,1710,1569,173,1423,967,2248,2951,2050,535,2749,2367,720,264,391,0,0,0,0,0,0
67,320,1698,1563,172,1409,958,2226,2924,2023,532,2736,2360,711,262,389,0,0,0,0,0,0
67,319,1688,1557,171,1394,947,2204,2893,2003,529,2722,2354,706,259,387,0,0,0,0,0,0
66,316,1678,1553,170,1382,934,2187,2868,1984,527,2712,2349,701,258,385,0,0,0,0,0,0
66,316,1675,1551,170,1376,930,2180,2857,1977,525,2706,2347,699,257,384,0,0,0,0,0,0
66,315,1672,1550,169,1373,928,2174,2849,1973,525,2704,2346,698,256,384,0,0,0,0,0,0
66,315,1671,1550,169,1372,929,2172,2847,1972,525,2704,2345,698,256,384,0,0,0,0,0,0
66,316,1672,1550,169,1374,933,2173,2849,1975,525,2705,2346,698,256,384,0,0,0,0,0,0
66,317,1676,1552,169,1379,939,2179,2859,1980,526,2709,2348,699,257,384,0,0,0,0,0,0
66,319,1682,1556,170,1386,947,2190,2872,1990,527,2716,2353,701,258,385,0,0,0,0,0,0
67,322,1690,1560,171,1390,954,2195,2882,1999,529,2726,2358,703,259,386,0,0,0,0,0,0
67,326,1709,1574,172,1411,959,2229,2921,1999,532,2747,2369,705,259,387,0,0,0,0,0,0
67,326,1710,1575,172,1418,979,2240,2938,2029,531,2745,2369,711,262,389,0,0,0,0,0,0
68,331,1744,1590,174,1450,1013,2293,3005,2079,537,2779,2385,724,267,394,0,0,0,0,0,0
68,334,1770,1603,176,1474,1030,2335,3056,2122,541,2809,2398,734,274,397,0,0,0,0,0,0
69,337,1792,1610,178,1504,1046,2383,3126,2175,545,2835,2410,749,280,402,0,0,0,0,0,0
69,340,1802,1614,179,1508,1057,2385,3123,2217,548,2854,2416,756,285,404,0,0,0,0,0,0
69,341,1807,1614,179,1507,1057,2378,3101,2232,550,2855,2418,760,287,405,0,0,0,0,0,0
69,340,1800,1610,179,1510,1050,2383,3112,2234,551,2849,2414,761,287,404,0,0,0,0,0,0
68,339,1796,1599,179,1501,1040,2367,3086,2230,549,2835,2406,758,288,403,0,0,0,0,0,0
68,335,1780,1588,178,1489,1027,2350,3073,2208,547,2819,2399,752,286,401,0,0,0,0,0,0
68,331,1760,1580,177,1463,1014,2307,3008,2171,543,2799,2386,743,280,399,0,0,0,0,0,0
67,326,1734,1572,175,1438,999,2268,2964,2119,539,2774,2375,731,274,395,0,0,0,0,0,0
67,321,1707,1562,173,1424,986,2252,2945,2087,534,2744,2363,724,270,392,0,0,0,0,0,0
67,322,1710,1567,173,1415,971,2231,2924,2052,535,2752,2367,716,266,390,0,0,0,0,0,0
67,320,1697,1561,172,1403,960,2213,2903,2026,532,2736,2361,710,263,388,0,0,0,0,0,0
67,318,1687,1556,171,1390,948,2195,2881,2003,529,2724,2355,704,260,386,0,0,0,0,0,0
66,316,1678,1552,170,1379,936,2180,2859,1985,526,2713,2350,700,259,385,0,0,0,0,0,0
66,315,1675,1550,170,1373,932,2174,2850,1978,525,2707,2348,698,257,384,0,0,0,0,0,0
66,315,1672,1548,169,1371,929,2169,2844,1974,525,2705,2346,698,257,384,0,0,0,0,0,0
66,314,1671,1548,169,1370,929,2168,2843,1972,525,2705,2346,697,257,384,0,0,0,0,0,0
66,315,1673,1549,169,1373,933,2171,2848,1975,525,2707,2347,698,257,384,0,0,0,0,0,0
66,316,1677,1550,169,1378,939,2177,2858,1981,526,2710,2349,699,257,384,0,0,0,0,0,0
66,318,1684,1554,170,1385,947,2187,2871,1990,527,2718,2353,701,258,385,0,0,0,0,0,0
67,321,1692,1559,171,1390,954,2195,2881,1999,529,2726,2358,703,259,386,0,0,0,0,0,0
67,325,1711,1570,172,1404,959,2213,2919,1999,532,2748,2369,705,259,387,0,0,0,0,0,0
67,325,1711,1571,172,1414,980,2233,2927,2027,531,2747,2370,709,262,389,0,0,0,0,0,0
68,329,1737,1587,174,1444,1010,2278,2980,2069,537,2781,2385,719,267,392,0,0,0,0,0,0
68,333,1753,1598,176,1461,1030,2307,3010,2107,541,2810,2396,725,274,395,0,0,0,0,0,0
69,335,1771,1608,178,1484,1064,2339,3051,2162,546,2836,2407,736,280,398,0,0,0,0,0,0
69,338,1781,1611,179,1495,1082,2359,3079,2210,549,2853,2410,744,287,401,0,0,0,0,0,0
69,337,1788,1612,181,1501,1075,2367,3085,2226,550,2856,2409,748,290,401,0,0,0,0,0,0
69,337,1783,1607,179,1496,1062,2357,3061,2207,550,2847,2405,746,287,400,0,0,0,0,0,0
69,335,1777,1602,178,1489,1050,2346,3041,2202,549,2833,2398,744,287,400,0,0,0,0,0,0
69,331,1760,1590,177,1473,1027,2320,3004,2172,545,2813,2390,736,285,397,0,0,0,0,0,0
68,327,1737,1578,176,1451,1010,2284,2963,2130,541,2789,2380,727,279,394,0,0,0,0,0,0
68,323,1713,1568,174,1429,989,2252,2932,2087,537,2765,2372,718,274,391,0,0,0,0,0,0
67,319,1696,1559,173,1415,987,2232,2905,2070,533,2740,2362,714,270,390,0,0,0,0,0,0
67,321,1705,1565,173,1414,971,2228,2921,2043,533,2747,2367,712,267,389,0,0,0,0,0,0
67,319,1694,1559,172,1402,960,2211,2899,2020,530,2733,2360,707,263,387,0,0,0,0,0,0
67,317,1685,1555,171,1390,949,2195,2879,2001,528,2721,2354,703,261,386,0,0,0,0,0,0
66,316,1677,1551,170,1379,937,2180,2858,1984,526,2712,2349,699,259,385,0,0,0,0,0,0
66,315,1673,1549,170,1373,934,2174,2849,1978,525,2706,2347,698,258,384,0,0,0,0,0,0
66,315,1671,1547,169,1371,930,2170,2843,1974,525,2704,2346,698,257,384,0,0,0,0,0,0
66,314,1668,1546,169,1370,929,2167,2841,1972,524,2702,2345,697,257,384,0,0,0,0,0,0
66,315,1670,1547,169,1373,934,2170,2846,1975,524,2704,2346,698,257,384,0,0,0,0,0,0
66,316,1673,1549,169,1377,940,2176,2855,1981,525,2708,2348,699,257,384,0,0,0,0,0,0
66,318,1679,1552,170,1383,947,2185,2868,1990,527,2715,2352,701,258,385,0,0,0,0,0,0
67,321,1684,1556,171,1388,953,2190,2877,1998,528,2722,2357,703,259,386,0,0,0,0,0,0
67,324,1699,1565,172,1392,957,2189,2877,1995,531,2741,2367,702,259,387,0,0,0,0,0,0
67,323,1692,1562,171,1405,976,2216,2907,2023,530,2736,2366,707,263,388,0,0,0,0,0,0
68,326,1710,1571,173,1430,1002,2253,2950,2061,534,2765,2379,715,267,391,0,0,0,0,0,0
68,327,1719,1577,174,1442,1011,2271,2968,2087,536,2788,2389,719,272,393,0,0,0,0,0,0
68,329,1736,1583,176,1457,1022,2294,2989,2115,539,2811,2397,723,278,395,0,0,0,0,0,0
68,330,1743,1587,177,1469,1026,2315,3009,2122,540,2825,2401,726,279,396,0,0,0,0,0,0
68,331,1740,1588,177,1477,1024,2330,3021,2124,540,2824,2400,726,280,395,0,0,0,0,0,0
68,330,1732,1584,176,1477,1024,2332,3022,2122,540,2815,2393,726,280,394,0,0,0,0,0,0
68,328,1725,1580,176,1470,1022,2320,3007,2112,537,2802,2387,723,278,393,0,0,0,0,0,0
68,326,1715,1571,175,1459,1017,2304,2993,2104,535,2786,2381,721,277,392,0,0,0,0,0,0
67,323,1705,1563,174,1444,999,2281,2971,2076,533,2768,2372,716,273,390,0,0,0,0,0,0
67,320,1692,1558,173,1425,980,2250,2940,2045,531,2747,2363,711,268,389,0,0,0,0,0,0
67,317,1682,1553,172,1409,975,2225,2902,2041,528,2727,2355,710,266,388,0,0,0,0,0,0
67,320,1695,1561,173,1409,965,2221,2914,2023,530,2739,2362,709,263,388,0,0,0,0,0,0
67,318,1687,1558,172,1399,957,2207,2896,2008,529,2727,2357,705,261,387,0,0,0,0,0,0
67,317,1681,1553,171,1389,946,2194,2878,1993,527,2718,2352,702,259,386,0,0,0,0,0,0
66,315,1674,1550,170,1379,934,2178,2857,1980,525,2709,2348,699,258,385,0,0,0,0,0,0
66,314,1670,1548,170,1373,930,2172,2847,1974,524,2704,2346,697,257,384,0,0,0,0,0,0
66,314,1668,1546,169,1370,928,2168,2842,1971,524,2703,2345,697,257,384,0,0,0,0,0,0
66,314,1669,1547,169,1371,929,2168,2842,1971,524,2705,2345,697,256,383,0,0,0,0,0,0
66,315,1670,1548,169,1373,933,2170,2846,1975,524,2707,2346,697,256,384,0,0,0,0,0,0
66,316,1675,1550,169,1378,940,2176,2856,1981,525,2710,2348,699,257,384,0,0,0,0,0,0
66,318,1682,1553,170,1384,948,2186,2868,1990,527,2718,2353,701,258,385,0,0,0,0,0,0
67,321,1690,1558,171,1390,954,2194,2879,1999,528,2726,2358,703,259,386,0,0,0,0,0,0
67,325,1708,1569,172,1397,961,2197,2885,1999,532,2748,2369,703,259,387,0,0,0,0,0,0
67,325,1707,1569,171,1414,981,2231,2929,2028,530,2747,2370,710,262,389,0,0,0,0,0,0
68,329,1731,1583,173,1442,1007,2276,2982,2066,536,2778,2384,719,267,392,0,0,0,0,0,0
68,332,1747,1594,175,1459,1019,2304,3004,2098,539,2803,2395,726,271,395,0,0,0,0,0,0
68,334,1761,1604,177,1476,1033,2333,3034,2117,542,2823,2403,732,274,397,0,0,0,0,0,0
69,336,1769,1608,178,1487,1040,2349,3053,2130,544,2834,2405,735,275,398,0,0,0,0,0,0
69,337,1770,1605,178,1490,1039,2354,3058,2140,545,2833,2404,738,277,398,0,0,0,0,0,0
68,335,1767,1599,178,1485,1032,2344,3052,2131,544,2823,2397,737,276,397,0,0,0,0,0,0
68,332,1757,1595,177,1481,1027,2339,3046,2119,543,2810,2391,736,274,397,0,0,0,0,0,0
68,330,1741,1583,176,1464,1011,2314,3018,2100,541,2794,2382,731,272,395,0,0,0,0,0,0
68,327,1724,1573,175,1447,995,2288,2991,2077,539,2774,2373,726,269,393,0,0,0,0,0,0
67,322,1707,1566,173,1427,979,2253,2950,2051,535,2754,2365,718,266,390,0,0,0,0,0,0
67,319,1692,1558,172,1407,977,2219,2910,2044,530,2734,2357,713,266,389,0,0,0,0,0,0
67,321,1703,1564,173,1413,968,2227,2922,2026,532,2743,2363,710,263,388,0,0,0,0,0,0
67,319,1693,1560,172,1401,959,2210,2900,2010,529,2731,2358,706,261,387,0,0,0,0,0,0
67,317,1685,1555,171,1390,948,2195,2881,1996,527,2719,2353,702,259,386,0,0,0,0,0,0
66,316,1677,1551,170,1379,936,2180,2859,1981,525,2710,2349,699,258,385,0,0,0,0,0,0
66,315,1674,1548,170,1374,933,2174,2851,1976,524,2705,2347,698,257,384,0,0,0,0,0,0
66,315,1672,1547,169,1371,930,2170,2844,1973,524,2704,2345,697,256,384,0,0,0,0,0,0
65,310,1651,1536,166,1353,914,2142,2811,1943,518,2674,2334,690,253,381,0,0,0,0,0,0
65,311,1651,1536,166,1354,916,2142,2812,1945,518,2675,2334,691,253,381,0,0,0,0,0,0
65,312,1654,1538,166,1357,919,2147,2819,1948,518,2678,2335,692,253,381,0,0,0,0,0,0
65,313,1658,1540,167,1362,925,2154,2830,1956,520,2684,2339,693,254,382,0,0,0,0,0,0
66,316,1664,1543,167,1366,930,2159,2838,1961,521,2689,2341,694,255,383,0,0,0,0,0,0
66,318,1674,1549,168,1363,931,2150,2827,1951,523,2702,2344,691,254,382,0,0,0,0,0,0
66,316,1662,1542,167,1372,943,2164,2847,1966,520,2687,2341,694,256,383,0,0,0,0,0,0
66,319,1674,1549,169,1386,956,2182,2870,1984,523,2703,2347,698,258,384,0,0,0,0,0,0
66,320,1680,1554,169,1392,957,2191,2881,1998,524,2715,2351,700,261,385,0,0,0,0,0,0
67,322,1691,1562,170,1403,970,2206,2899,2015,528,2729,2356,705,263,387,0,0,0,0,0,0
67,324,1700,1567,171,1413,981,2221,2916,2034,530,2746,2363,708,267,388,0,0,0,0,0,0
67,326,1707,1573,172,1424,990,2239,2932,2050,533,2761,2370,713,268,390,0,0,0,0,0,0
68,327,1712,1577,172,1432,994,2253,2947,2055,535,2773,2377,717,268,391,0,0,0,0,0,0
68,328,1711,1578,172,1433,994,2254,2959,2059,535,2778,2379,720,269,392,0,0,0,0,0,0
68,326,1705,1575,172,1427,992,2248,2953,2062,534,2772,2376,721,268,392,0,0,0,0,0,0
67,323,1696,1570,171,1415,984,2228,2926,2045,532,2757,2369,716,265,391,0,0,0,0,0,0
67,320,1685,1561,170,1401,972,2208,2903,2022,528,2739,2359,709,262,388,0,0,0,0,0,0
67,316,1673,1551,169,1387,972,2185,2875,2021,526,2716,2350,707,262,387,0,0,0,0,0,0
67,318,1684,1555,170,1394,960,2199,2890,2004,527,2725,2356,704,260,386,0,0,0,0,0,0
66,316,1676,1550,169,1382,946,2184,2869,1987,525,2711,2350,701,258,385,0,0,0,0,0,0
66,314,1668,1546,168,1371,932,2170,2849,1970,523,2699,2344,697,256,383,0,0,0,0,0,0
66,313,1661,1542,167,1362,920,2157,2832,1956,521,2688,2339,694,255,382,0,0,0,0,0,0
65,312,1655,1539,166,1357,914,2149,2821,1948,519,2681,2336,692,254,381,0,0,0,0,0,0
65,311,1651,1537,166,1353,912,2142,2812,1943,518,2676,2334,691,253,381,0,0,0,0,0,0
65,309,1640,1529,164,1342,906,2125,2792,1926,514,2656,2327,687,250,379,0,0,0,0,0,0
65,309,1640,1529,164,1343,907,2126,2794,1927,514,2657,2327,687,250,379,0,0,0,0,0,0
65,310,1641,1530,165,1346,910,2130,2800,1931,515,2659,2328,688,251,379,0,0,0,0,0,0
65,311,1645,1533,165,1351,916,2137,2809,1937,516,2664,2331,689,251,380,0,0,0,0,0,0
65,314,1651,1535,166,1358,923,2146,2822,1944,517,2670,2334,691,252,381,0,0,0,0,0,0
66,315,1658,1540,166,1350,921,2130,2803,1929,519,2679,2332,686,251,380,0,0,0,0,0,0
65,313,1642,1531,165,1355,928,2138,2814,1938,515,2661,2331,688,252,380,0,0,0,0,0,0
66,315,1655,1541,166,1376,947,2168,2850,1960,518,2677,2339,693,255,381,0,0,0,0,0,0
66,317,1660,1544,167,1384,950,2182,2868,1968,519,2684,2342,695,256,382,0,0,0,0,0,0
66,318,1669,1549,168,1397,962,2204,2898,1983,521,2694,2348,699,258,383,0,0,0,0,0,0
66,320,1675,1553,169,1406,973,2219,2916,1997,523,2702,2354,702,260,384,0,0,0,0,0,0
67,323,1679,1556,169,1412,979,2227,2928,2011,524,2710,2359,706,262,385,0,0,0,0,0,0
67,324,1681,1560,169,1416,982,2233,2937,2022,525,2716,2364,708,263,386,0,0,0,0,0,0
67,324,1677,1562,169,1418,983,2236,2947,2030,526,2719,2365,710,264,387,0,0,0,0,0,0
67,322,1673,1563,169,1416,980,2236,2941,2029,525,2716,2364,711,264,387,0,0,0,0,0,0
67,319,1669,1560,169,1407,973,2221,2921,2022,525,2709,2360,709,262,386,0,0,0,0,0,0
66,316,1663,1554,168,1394,963,2201,2896,1998,524,2698,2351,703,259,385,0,0,0,0,0,0
66,313,1653,1544,167,1380,961,2179,2859,1988,521,2684,2340,696,259,382,0,0,0,0,0,0
66,315,1667,1548,168,1384,951,2184,2870,1983,523,2698,2346,699,257,383,0,0,0,0,0,0
66,313,1661,1542,167,1373,937,2170,2851,1969,521,2688,2341,696,255,382,0,0,0,0,0,0
66,312,1655,1538,166,1361,925,2154,2831,1955,519,2677,2336,693,254,381,0,0,0,0,0,0
65,310,1649,1535,165,1352,913,2140,2812,1941,517,2668,2332,690,252,380,0,0,0,0,0,0
65,309,1644,1532,165,1347,908,2133,2802,1934,516,2662,2329,688,251,379,0,0,0,0,0,0
65,308,1640,1530,165,1343,906,2126,2793,1928,514,2656,2327,687,251,379,0,0,0,0,0,0
66,314,1669,1547,169,1369,929,2166,2842,1972,524,2702,2345,697,256,384,0,0,0,0,0,0
66,315,1671,1547,169,1372,933,2169,2848,1975,524,2704,2346,698,256,384,0,0,0,0,0,0
66,316,1675,1549,169,1377,939,2175,2856,1981,525,2708,2348,699,257,384,0,0,0,0,0,0
66,318,1682,1553,170,1383,947,2184,2870,1990,527,2715,2352,701,258,385,0,0,0,0,0,0
67,321,1690,1558,170,1389,954,2192,2880,1999,528,2724,2358,703,259,386,0,0,0,0,0,0
67,324,1709,1569,172,1391,959,2194,2884,1998,531,2745,2356,703,259,387,0,0,0,0,0,0
67,324,1708,1570,171,1412,981,2229,2934,2031,530,2744,2371,711,263,389,0,0,0,0,0,0
68,329,1734,1588,174,1444,1009,2278,2999,2075,536,2778,2389,721,268,393,0,0,0,0,0,0
68,333,1755,1601,176,1465,1022,2314,3045,2107,540,2806,2405,731,272,396,0,0,0,0,0,0
69,337,1775,1611,178,1484,1041,2344,3087,2140,544,2832,2420,740,275,399,0,0,0,0,0,0
69,340,1784,1619,180,1495,1048,2358,3112,2161,547,2848,2427,745,279,401,0,0,0,0,0,0
69,342,1786,1612,181,1497,1045,2359,3107,2172,547,2851,2430,746,281,401,0,0,0,0,0,0
69,342,1781,1621,182,1496,1039,2359,3102,2175,547,2842,2427,745,282,400,0,0,0,0,0,0
69,340,1774,1614,181,1488,1032,2346,3086,2172,545,2826,2423,743,283,399,0,0,0,0,0,0
68,338,1755,1604,180,1474,1020,2324,3052,2151,544,2808,2414,738,281,398,0,0,0,0,0,0
68,334,1737,1593,178,1455,1004,2293,3023,2125,541,2786,2402,732,277,396,0,0,0,0,0,0
68,327,1714,1582,176,1433,987,2257,2975,2080,537,2765,2389,722,272,392,0,0,0,0,0,0
67,322,1696,1569,174,1414,979,2229,2931,2041,532,2740,2371,711,267,389,0,0,0,0,0,0
67,322,1704,1569,173,1414,967,2230,2933,2034,533,2747,2370,711,265,389,0,0,0,0,0,0
67,319,1694,1562,172,1401,958,2210,2907,2014,530,2732,2362,707,262,387,0,0,0,0,0,0
67,317,1685,1556,171,1389,947,2193,2882,1997,528,2721,2355,702,260,386,0,0,0,0,0,0
66,315,1677,1552,170,1378,935,2178,2860,1982,526,2712,2350,699,258,385,0,0,0,0,0,0
66,315,1673,1549,170,1372,931,2171,2851,1976,524,2707,2348,698,257,384,0,0,0,0,0,0
66,314,1671,1548,169,1370,928,2168,2845,1972,524,2705,2346,697,257,384,0,0,0,0,0,0
66,314,1670,1548,169,1369,929,2166,2842,1972,524,2704,2346,697,256,384,0,0,0,0,0,0
66,315,1672,1548,169,1372,934,2168,2846,1975,524,2706,2346,698,257,384,0,0,0,0,0,0
66,316,1676,1550,169,1376,940,2174,2855,1980,525,2710,2349,699,257,384,0,0,0,0,0,0
66,318,1683,1553,170,1383,949,2184,2869,1990,527,2717,2353,701,258,385,0,0,0,0,0,0
67,321,1691,1558,171,1389,955,2193,2879,1998,529,2725,2358,703,259,386,0,0,0,0,0,0
67,324,1710,1570,171,1390,962,2194,2883,1998,532,2746,2356,702,259,386,0,0,0,0,0,0
67,324,1709,1571,172,1412,980,2228,2934,2030,531,2746,2371,711,263,389,0,0,0,0,0,0
68,330,1736,1589,174,1444,1003,2277,3002,2073,536,2780,2389,723,267,393,0,0,0,0,0,0
68,334,1756,1601,177,1464,1010,2311,3044,2102,539,2810,2406,732,272,397,0,0,0,0,0,0
69,338,1780,1615,179,1485,1018,2346,3093,2135,542,2838,2420,742,276,400,0,0,0,0,0,0
69,342,1791,1623,181,1497,1021,2365,3120,2155,544,2853,2428,749,278,402,0,0,0,0,0,0
69,344,1797,1629,182,1499,1015,2370,3127,2168,545,2858,2431,753,281,403,0,0,0,0,0,0
69,345,1795,1629,182,1494,1008,2359,3105,2169,545,2852,2428,752,282,402,0,0,0,0,0,0
69,343,1794,1624,182,1486,1000,2344,3086,2156,543,2844,2420,749,281,401,0,0,0,0,0,0
68,340,1778,1615,180,1472,990,2319,3056,2144,542,2823,2412,744,280,400,0,0,0,0,0,0
68,336,1762,1603,178,1456,980,2296,3026,2111,538,2804,2400,737,275,397,0,0,0,0,0,0
68,329,1731,1590,176,1432,972,2258,2976,2070,535,2780,2387,726,269,394,0,0,0,0,0,0
67,324,1707,1575,174,1411,962,2225,2926,2030,531,2749,2372,713,265,390,0,0,0,0,0,0
67,322,1709,1573,174,1414,966,2230,2934,2033,533,2751,2370,713,264,389,0,0,0,0,0,0
67,320,1697,1563,172,1402,958,2211,2910,2014,530,2736,2362,707,262,388,0,0,0,0,0,0
67,317,1687,1557,171,1390,947,2194,2885,1998,528,2723,2355,703,260,386,0,0,0,0,0,0
66,316,1678,1553,170,1379,935,2179,2862,1983,526,2713,2350,699,258,385,0,0,0,0,0,0
66,315,1675,1550,170,1373,932,2172,2852,1977,525,2707,2348,698,257,384,0,0,0,0,0,0
66,315,1672,1549,169,1371,929,2168,2846,1973,525,2705,2346,698,257,384,0,0,0,0,0,0
66,314,1671,1548,169,1370,930,2167,2844,1973,525,2705,2346,697,257,384,0,0,0,0,0,0
66,315,1672,1548,169,1373,934,2170,2850,1976,525,2706,2347,698,257,384,0,0,0,0,0,0
66,316,1676,1550,170,1378,940,2176,2860,1982,526,2710,2349,699,257,384,0,0,0,0,0,0
66,318,1683,1554,170,1385,948,2186,2873,1991,527,2717,2353,701,258,385,0,0,0,0,0,0
67,321,1691,1558,171,1390,955,2194,2883,1999,528,2726,2358,703,259,386,0,0,0,0,0,0
67,325,1710,1570,171,1392,961,2196,2889,1999,531,2745,2357,703,259,386,0,0,0,0,0,0
67,325,1711,1571,172,1413,981,2229,2933,2029,531,2748,2371,710,262,389,0,0,0,0,0,0
68,331,1744,1590,174,1444,1005,2278,2994,2065,537,2785,2389,720,267,393,0,0,0,0,0,0
68,336,1768,1605,176,1464,1010,2313,3040,2088,540,2818,2406,728,271,396,0,0,0,0,0,0
69,342,1788,1622,179,1487,1018,2352,3098,2112,544,2847,2422,738,274,399,0,0,0,0,0,0
69,346,1802,1631,181,1496,1020,2364,3114,2137,547,2865,2426,744,277,401,0,0,0,0,0,0
69,347,1807,1635,182,1495,1018,2361,3108,2135,547,2871,2430,747,277,402,0,0,0,0,0,0
69,348,1809,1637,182,1488,1010,2349,3096,2122,548,2866,2426,745,275,401,0,0,0,0,0,0
69,347,1803,1632,181,1483,1004,2342,3091,2120,546,2857,2421,744,276,400,0,0,0,0,0,0
69,344,1793,1624,180,1471,993,2324,3068,2111,544,2844,2413,740,275,398,0,0,0,0,0,0
68,339,1777,1612,178,1451,982,2293,3027,2081,541,2824,2400,734,270,396,0,0,0,0,0,0
68,333,1757,1600,175,1430,973,2257,2977,2055,537,2797,2386,724,267,393,0,0,0,0,0,0
67,326,1727,1581,173,1411,962,2225,2934,2020,532,2765,2370,711,265,389,0,0,0,0,0,0
67,324,1722,1576,174,1413,966,2228,2936,2029,533,2760,2369,712,264,389,0,0,0,0,0,0
67,321,1705,1566,172,1402,958,2211,2912,2012,530,2743,2361,707,262,387,0,0,0,0,0,0
67,319,1693,1560,171,1389,948,2193,2886,1996,528,2729,2355,703,260,386,0,0,0,0,0,0
66,317,1682,1554,170,1378,936,2177,2861,1982,525,2717,2350,699,259,385,0,0,0,0,0,0
66,316,1677,1552,170,1373,933,2172,2854,1976,524,2709,2348,698,257,384,0,0,0,0,0,0
66,315,1674,1549,169,1370,930,2168,2847,1973,524,2708,2346,698,257,384,0,0,0,0,0,0
